,goal_image,steering_user_id,reference_prompt,model,attempt,generated_image,prompt,dreamsim
94,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,660c2ae891a70124cdaa445a,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,5,https://storage.googleapis.com/promptsteering/811bbb9e-aa54-4746-ad1e-4cb2d526fbf2.png,"Closeup view of bookcase, three blue books on the left and three red ones on the right, total books six",0.5138423442840576
95,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,5de7900ceb1b0a6fe754b2c6,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,1,https://storage.googleapis.com/promptsteering/83efe3f7-fa4d-41f0-b88f-5d857df0da19.png,3 blue books 3 red on a shelf with a woden devider in the middle,0.5885951519012451
96,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,5de7900ceb1b0a6fe754b2c6,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,2,https://storage.googleapis.com/promptsteering/978b8054-904a-402f-8518-5f26f5468304.png,3 blue books 3 red on a shelf with a woden devider in the middle. you can only see the sines of the books fron on,0.7747735381126404
97,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,5de7900ceb1b0a6fe754b2c6,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,3,https://storage.googleapis.com/promptsteering/4fd399da-2c7a-4790-a9f2-0dad56461976.png,3 blue books 3 red on a shelf with a woden devider in the middle. you can only see the sines of the books front on. the books have no writing on them,0.8158031105995178
98,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,5de7900ceb1b0a6fe754b2c6,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,4,https://storage.googleapis.com/promptsteering/1de79409-86fa-442f-92e6-d9ec8b9c080f.png,3 blue books 3 red on a shelf with a woden devider in the middle. you can only see the sines of the books front on. the books have no writing on them. just six books 3 red on left 3 blue on right,0.7034463882446289
99,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,5de7900ceb1b0a6fe754b2c6,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,5,https://storage.googleapis.com/promptsteering/1ee0611c-d037-445b-9764-b3a234d40c84.png,3 blue books 3 red on a shelf with a woden devider in the middle. you can only see the sines of the books front on. the books have no writing on them. just six books 3 red on left 3 blue on right no more than 6 books total,0.6988520622253418
100,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,5dbdac8186dae62e02b30441,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,1,https://storage.googleapis.com/promptsteering/5bdeaff4-2344-443c-b45d-5e6d6868b437.png,an image of a single bookshelf made of a mid-light coloured wood. The shelf is split in two in the middle of the image. The left side of the bookshelf contains three books with their covers facing outwards and are a mid-dark blue. The right side of the bookshelf contains three books with their covers facing outwards and are a mid red. The light is coming from the left of the image. ,0.5438222885131836
101,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,5dbdac8186dae62e02b30441,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,2,https://storage.googleapis.com/promptsteering/f3e57e67-96dc-4575-800f-dce7670c05ad.png,an image of a single shelf of a bookshelf made of a mid-light coloured wood. The shelf is split in two in the middle of the image. The left side of the bookshelf contains three books with their covers facing outwards and are a mid-dark blue. The right side of the bookshelf contains three books with their covers facing outwards and are a mid red. The light is coming from the left of the image. ,0.6652623414993286
102,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,5dbdac8186dae62e02b30441,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,3,https://storage.googleapis.com/promptsteering/539113c3-f6e0-4009-88ec-1460b313b59b.png,an image of a single shelf of a bookshelf made of a mid-light coloured wood. The shelf is split in two in the middle of the image by a piece of bookshelf wood. The left side of the bookshelf contains three books with their covers facing outwards and are a mid-dark blue. The right side of the bookshelf contains three books with their covers facing outwards and are a mid red. The light is coming from the left of the image. ,0.6650647521018982
103,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,5dbdac8186dae62e02b30441,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,4,https://storage.googleapis.com/promptsteering/c97e07c0-b4c6-4c32-b201-9f1ebd13fb65.png,a close up image of a single shelf of a bookshelf made of a mid-light coloured wood. The shelf is split in two in the middle of the image by a piece of bookshelf wood. The left side of the bookshelf contains three books with their covers facing outwards and are a mid-dark blue. The right side of the bookshelf contains three books with their covers facing outwards and are a mid red. The light is coming from the left of the image. ,0.6205224394798279
104,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,5dbdac8186dae62e02b30441,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,5,https://storage.googleapis.com/promptsteering/38bb38af-8c29-4977-9094-46028d262c84.png,a close up image of a single shelf of a bookshelf made of a mid-light coloured wood. The shelf is split in two in the middle of the image by a piece of bookshelf wood. The left side of the bookshelf contains three books with their covers facing outwards and are a mid-dark blue. The right side of the bookshelf contains three books with their covers facing outwards and are a mid red. The light is coming from the left of the image. There is a total of six books visible in the image.,0.6001633405685425
105,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,6765cd5400d8f466682b22ee,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,1,https://storage.googleapis.com/promptsteering/7e5e100b-0c30-416f-8cea-3e2bf247a4f6.png,Blue and red spine books in a light wooden bookshelf. In an animated cartoon style.,0.5605791807174683
106,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,6765cd5400d8f466682b22ee,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,2,https://storage.googleapis.com/promptsteering/e25a3a5a-c160-4dc5-9bc0-0464e6b3d428.png,Blue and red spine books filed by colour in a light wooden bookshelf. In an animated cartoon style. Zoomed in image of two parts of the shelves containing six books.,0.5965723395347595
107,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,6765cd5400d8f466682b22ee,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,3,https://storage.googleapis.com/promptsteering/af7d8e36-c0fc-4a62-a8b7-98286c12ff10.png,Blue and red spine books filed by colour in a light wooden bookshelf. In an disney pixar cartoon style. Zoomed in image of two parts of the shelves containing six books.,0.5441778898239136
108,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,6765cd5400d8f466682b22ee,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,4,https://storage.googleapis.com/promptsteering/99c05f4f-2ff9-4eb8-a40b-5614a6eea431.png,Three Blue books on the left and three red spine books on the right filed by colour in a light wooden bookshelf. In an pixar cartoon style. Zoomed in image of two parts of the shelves containing six books.,0.6527739763259888
109,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,6765cd5400d8f466682b22ee,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,5,https://storage.googleapis.com/promptsteering/99805913-bf97-457e-8a9c-dfd7c0a53d24.png,A light wooden bookshelf split into two sections with three Blue books on the left and three red spine books on the right filed by colour.,0.6696161031723022
110,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,6765cc3fccc2d533bb282191,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,1,https://storage.googleapis.com/promptsteering/6f10e61e-d3af-44e3-ba18-e0c93ab5e90d.png,"A wooden bookshelf with two sections, each containing hardcover books. The left section holds four blue books with smooth texture. The right section contains four red books with a similar texture. The books are evenly spaced and standing upright.",0.7671891450881958
111,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,6765cc3fccc2d533bb282191,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,2,https://storage.googleapis.com/promptsteering/eb6d43e4-8007-4af8-8c49-ddf2ca9cccc3.png,"A wooden bookshelf with two sections, each containing four hardcover books. The left section holds four blue books with a smooth texture, while the right section contains four red books with a similar texture. The books are evenly spaced, standing upright, and aligned neatly.",0.5812188386917114
112,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,6765cc3fccc2d533bb282191,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,3,https://storage.googleapis.com/promptsteering/4d63a9c2-bfb7-42ec-b8ef-f24711f398f6.png,"A wooden bookshelf with two sections, each containing four hardcover books. The left section holds four blue books with a smooth texture, while the right section contains four red books with a similar texture. The books are evenly spaced, standing upright, and aligned neatly. The bookshelf has a warm, polished wood finish with a vertical divider separating the two sections.",0.7455449104309082
113,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,6765cc3fccc2d533bb282191,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,4,https://storage.googleapis.com/promptsteering/468c219d-1496-4039-a928-cdd70c71bb97.png,"A wooden bookshelf with a single horizontal shelf, dividing it into only two equal sections, both sections containing 3 hardcover books and 1 magazine. The left section holds four blue books with a smooth texture, while the right section contains four red books with a similar texture. The books are evenly spaced, standing upright, and aligned neatly. The bookshelf has a warm, polished wood finish with a vertical divider separating the two sections. ",0.5815994739532471
114,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,6765cc3fccc2d533bb282191,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,5,https://storage.googleapis.com/promptsteering/ee9d4f00-75e6-4b43-bf20-dee251cf738e.png,"A wooden bookshelf with a single horizontal shelf, dividing it into only two equal sections, 2 sections split side by side containing 4 hardcover books. The left section holds four blue books with a smooth texture, while the right section contains four red books with a similar texture. The books are evenly spaced, standing upright, and aligned neatly. The bookshelf has a warm, polished wood finish with a vertical divider separating the two sections. ",0.6235738396644592
115,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,67bd0a210300cd17904fcd28,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,1,https://storage.googleapis.com/promptsteering/6c951b5b-cb3e-4c6e-bca3-19869c47864a.png,"A shelf with 6 book on it, 3 books a various shade of blue. The 3 other books are various shades of red. The shades of colour range from left (lightest shade) to right (darkest shade). ",0.7302713990211487
116,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,67bd0a210300cd17904fcd28,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,2,https://storage.googleapis.com/promptsteering/ddf3aabc-91eb-4a47-8f54-a0f9a3d83769.png,"A book case with two compartments. The left compartment has three books of various shades of blue. From left which is the lightest shade of blue, to right which has the darkest shade of blue. As you move left the shade of blue gets darker across the three books. The right compartment of the books shelf also has three books. This time with three red books. ",0.6669036746025085
117,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,67bd0a210300cd17904fcd28,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,3,https://storage.googleapis.com/promptsteering/c45ef409-d705-4294-819b-45427c6383fb.png,"An image of a part of a book case. The image shows just two compartments of the book case with a total of six books, split in two compartments with three books in each compartment. The left compartment has three books of various shades of blue. From left which is the lightest shade of blue, to right which has the darkest shade of blue. As you move left the shade of blue gets darker across the three books. The right compartment of the books shelf also has three books. This compartment has three red books. ",0.6438495516777039
118,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,67bd0a210300cd17904fcd28,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,4,https://storage.googleapis.com/promptsteering/73a51fc9-c3e5-497f-acb0-eab872b9a96c.png,An image of two compartments with a total of six books. The two compartments are of a wooden book case. The image should show only six books. The left compartment with three blue books. The right compartment with three red books. ,0.717724084854126
119,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,67bd0a210300cd17904fcd28,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,5,https://storage.googleapis.com/promptsteering/0b82d3bb-7384-45eb-b027-91356411525a.png,"An image of two compartments with a total of six books. The two compartments are of a wooden book case. The image should show only six books. The left compartment with three blue books. The right compartment with three red books. The image should just show the two left and right compartments, and only six books and nothing else. ",0.7893972992897034
120,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,67aa5c9507adbba7ffd5ebdf,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,1,https://storage.googleapis.com/promptsteering/01da299e-0a96-4387-a82e-a6a0c058cdd1.png,a book shelf with 3 blue books on the left side and 3 red books on the right side with a wooden divider between them that is built into the shelf.,0.6678568720817566
121,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,67aa5c9507adbba7ffd5ebdf,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,2,https://storage.googleapis.com/promptsteering/4e787aed-afb7-42d9-ae96-30ecc972058d.png,"a book shelf with 3 blue books on the left side and 3 red books on the right side with a wooden divider between them that is built into the shelf. the image isn't a picture of the entire bookshelf, its only of one level of the shelf. again, there is only a total of 6 books.",0.6976826190948486
122,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,67aa5c9507adbba7ffd5ebdf,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,3,https://storage.googleapis.com/promptsteering/e7afc304-6ab8-4469-88ba-e01aaed86d02.png,"a book shelf with 3 blue books on the left side and 3 red books on the right side with a wooden divider between them that is built into the shelf. the image isn't a picture of the entire bookshelf, its only of one level of the shelf. again, there is only a total of 6 books. there are only 3 books on each side, DO NOT put more than 3 total books.",0.7171390056610107
123,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,67aa5c9507adbba7ffd5ebdf,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,4,https://storage.googleapis.com/promptsteering/ea0b1aa4-a9ca-4c21-abe3-93c3dc5fc49e.png,"a book shelf with 3 blue books on the left side and 3 red books on the right side with a wooden divider between them that is built into the shelf. the image isn't a picture of the entire bookshelf, its only of one level of the shelf. again, there is only a total of 6 books. there are only 3 books on each side, DO NOT put more than 3 total books only one shelf, only three books on each side!",0.6934009790420532
124,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,67aa5c9507adbba7ffd5ebdf,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,5,https://storage.googleapis.com/promptsteering/4c9409a9-5c20-48fa-803b-ab29e025fa16.png,"a book shelf with 3 blue books on the left side and 3 red books on the right side with a wooden divider between them that is built into the shelf. the image isn't a picture of the entire bookshelf, its only of one level of the shelf. again, there is only a total of 6 books. there are only 3 books on each side, DO NOT put more than 3 total books only one shelf, only three books on each side! ONLY SHOW SIX BOOKS!",0.6195917129516602
125,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,5f5a4e1f3778490d3e6d1652,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,1,https://storage.googleapis.com/promptsteering/ec454a6d-3b09-43bb-8c32-99d3841267f6.png,2 cube light wooden shelf with 3 blue books on left hand shelf/cube and 3 red books on right hand shelf/cube. The cover of the 3 books on the left shelf/cube vary in a blue shade from plain turquoise blue on the far left book to plain cornflower blue covers on the other 2 books. The cover of the red books on the right hand cube/shelf are all a plain bright red colour.,0.670018196105957
126,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,5f5a4e1f3778490d3e6d1652,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,2,https://storage.googleapis.com/promptsteering/ea18b0eb-5cfe-4ee6-ba27-4bd633109494.png,Show only 2 cubes of a light wooden bookshelf with 3 blue books on left hand shelf/cube and 3 red books on right hand shelf/cube. The cover of the 3 books on the left shelf/cube vary in a blue shade from plain turquoise blue on the far left book to plain cornflower blue covers on the other 2 books. The cover of the red books on the right hand cube/shelf are all a plain bright red colour.,0.5769201517105103
127,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,5f5a4e1f3778490d3e6d1652,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,3,https://storage.googleapis.com/promptsteering/3c67ae4b-b813-43f5-be5f-ac245fa5a788.png,Show only 2 cubes of top shelf of a light wooden bookshelf with 3 blue books on left hand shelf/cube and 3 red books on right hand shelf/cube. The cover of the 3 books on the left shelf/cube vary in a blue shade from plain turquoise blue on the far left book to plain cornflower blue covers on the other 2 books. The cover of the red books on the right hand cube/shelf are all a plain bright red colour.,0.6806644201278687
128,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,5f5a4e1f3778490d3e6d1652,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,4,https://storage.googleapis.com/promptsteering/fafb9077-4687-4671-b3d4-557b247573be.png,Show only 2 cubes of top shelf of a light wooden bookshelf with 3 blue books on left hand shelf/cube and 3 red books on right hand shelf/cube. Do not show the shelf below them. The cover of the 3 books on the left shelf/cube vary in a blue shade from plain turquoise blue on the far left book to plain cornflower blue covers on the other 2 books. The cover of the red books on the right hand cube/shelf are all a plain bright red colour.,0.6011516451835632
129,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,5f5a4e1f3778490d3e6d1652,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,5,https://storage.googleapis.com/promptsteering/88043341-d2d7-4f3e-a676-11415a97be7f.png,2 sections of the top shelf of a bookshelf with 3 blue books on left hand cube and 3 red books on right hand cube. One cube on the left hand side and one cube on the right hand side. The cover of the 3 books on the left shelf/cube vary in a blue shade from plain turquoise blue on the far left book to plain cornflower blue covers on the other 2 books. The cover of the red books on the right hand cube/shelf are all a plain bright red colour.,0.6248781085014343
130,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,6689aa355de6b153c8c287b7,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,1,https://storage.googleapis.com/promptsteering/4fd9283b-dc6c-4fa6-8ecd-984f4a054919.png,"Please create me an image of a bookshelf with 3 books on each side split by part of the bookshelf. The books on the left side are blue, and are about the thickness of harry potter and the goblet of fire. The books on the right side are red and of the same thickness.",0.6596999168395996
131,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,6689aa355de6b153c8c287b7,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,2,https://storage.googleapis.com/promptsteering/82fc542c-7bae-45fe-944d-d97072c91385.png,"A neatly arranged wooden bookshelf with two compartments, each filled with hardcover books. The left compartment contains three blue books standing upright, while the right compartment contains three red books. The books have a smooth, slightly textured cover with subtle horizontal embossed lines near the top. The bookshelf is made of polished wood with a natural finish, and the lighting creates a warm, inviting glow, casting soft shadows on the books and shelf",0.7614426016807556
132,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,6689aa355de6b153c8c287b7,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,3,https://storage.googleapis.com/promptsteering/180c424e-1fd0-4a3f-8e5a-89cd76ee6020.png,"A neatly arranged wooden bookshelf with two compartments, each filled with hardcover books. The left compartment contains three blue books standing upright, while the right compartment contains three red books. The books have a smooth, slightly textured cover with subtle horizontal embossed lines near the top. The bookshelf is made of polished wood with a natural finish, and the lighting creates a warm, inviting glow, casting soft shadows on the books and shelf. Please make sure it's three books on either side.",0.6768621802330017
133,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,6689aa355de6b153c8c287b7,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,4,https://storage.googleapis.com/promptsteering/f9b729d3-2893-4976-b7bd-1d679cf4a14e.png,"A neatly arranged wooden bookshelf with two compartments, each filled with hardcover books. The left compartment contains three blue books standing upright, while the right compartment contains three red books. The books have a smooth, slightly textured cover with subtle horizontal embossed lines near the top. The bookshelf is made of polished wood with a natural finish, and the lighting creates a warm, inviting glow, casting soft shadows on the books and shelf. Please make sure it's three books on either side. It kind of looks like toystory.",0.7445632219314575
