goal_image,steering_user_id,reference_prompt,reference_seed,model,attempt,generated_image,prompt,seed,dreamsim
https://storage.googleapis.com/promptsteering/4f4b254f-7387-4e21-b33c-88e3c79c1d58.png,6168525c53bae852d954b849,"a bag of dog treats on a white background. The bag has a blue label with white and green text that reads: ""Sea Mobility Joint Rescue, Helps Maximize Mobility, For All Dogs, Ark Naturals, Vet Recommended, Glucosamine, MSM, Chondroitin, Sea Cucumber, Lamb, Delicious Soft Squares, No Hormones, No Antibiotics, No By-Products, Wheat Free and Corn Free"". Below the text is a picture of two dogs. A brown boxer, and a white and brown jack Russell terrier mix.",1274457821,sd3.5-large-turbo,2,https://storage.googleapis.com/promptsteering/fc0344c7-37dc-40ed-9fed-3b109dd80001.png,"a blue opaque zip log bag with a hole in the middle of the top tear part of the bag, the bag has two dogs, one standing and one lying down and the one dog that is standing is white, behind the dogs is a background image of dog food shaped like bones the image is on the packaging, there is a green strip 
label below the dogs on the packaging",1757135582,0.5589765906333923
https://storage.googleapis.com/promptsteering/4f4b254f-7387-4e21-b33c-88e3c79c1d58.png,6168525c53bae852d954b849,"a bag of dog treats on a white background. The bag has a blue label with white and green text that reads: ""Sea Mobility Joint Rescue, Helps Maximize Mobility, For All Dogs, Ark Naturals, Vet Recommended, Glucosamine, MSM, Chondroitin, Sea Cucumber, Lamb, Delicious Soft Squares, No Hormones, No Antibiotics, No By-Products, Wheat Free and Corn Free"". Below the text is a picture of two dogs. A brown boxer, and a white and brown jack Russell terrier mix.",1274457821,sd3.5-large-turbo,3,https://storage.googleapis.com/promptsteering/ee021dfb-e550-4dab-b387-487bc7fcccf4.png,"a blue opaque zip log bag with a hole in the middle of the top tear part of the bag, the bag has two dogs, one standing and one lying down and the one dog that is standing is white, behind the dogs is a background image of dog food shaped like bones the image is on the packaging, there is a green strip 
label below the dogs on the packaging, there is white bold lettering above the dogs heads
",1757135582,0.5040274858474731
https://storage.googleapis.com/promptsteering/4f4b254f-7387-4e21-b33c-88e3c79c1d58.png,6168525c53bae852d954b849,"a bag of dog treats on a white background. The bag has a blue label with white and green text that reads: ""Sea Mobility Joint Rescue, Helps Maximize Mobility, For All Dogs, Ark Naturals, Vet Recommended, Glucosamine, MSM, Chondroitin, Sea Cucumber, Lamb, Delicious Soft Squares, No Hormones, No Antibiotics, No By-Products, Wheat Free and Corn Free"". Below the text is a picture of two dogs. A brown boxer, and a white and brown jack Russell terrier mix.",1274457821,sd3.5-large-turbo,4,https://storage.googleapis.com/promptsteering/66c33109-a6a2-45bd-b5a3-4bcc1dc325b6.png,"a blue opaque zip log bag with a hole in the middle of the top tear part of the bag, the bag has two dogs, one standing and one lying down and the one dog that is standing is white, behind the dogs is a background image of dog food shaped like bones the image is on the packaging, there is a green strip 
label below the dogs on the packaging, there is white bold lettering above the dogs heads, one of the other dogs is brown
",2524189635,0.6144620776176453
https://storage.googleapis.com/promptsteering/4f4b254f-7387-4e21-b33c-88e3c79c1d58.png,6168525c53bae852d954b849,"a bag of dog treats on a white background. The bag has a blue label with white and green text that reads: ""Sea Mobility Joint Rescue, Helps Maximize Mobility, For All Dogs, Ark Naturals, Vet Recommended, Glucosamine, MSM, Chondroitin, Sea Cucumber, Lamb, Delicious Soft Squares, No Hormones, No Antibiotics, No By-Products, Wheat Free and Corn Free"". Below the text is a picture of two dogs. A brown boxer, and a white and brown jack Russell terrier mix.",1274457821,sd3.5-large-turbo,5,https://storage.googleapis.com/promptsteering/e351aee6-b937-4765-9326-6cc8a3e18df4.png,"a blue opaque zip log bag with a hole in the middle of the top tear part of the bag, the bag has two dogs, one standing and one lying down and the one dog that is standing is white, behind the dogs is a background image of dog food shaped like bones the image is on the packaging, there is a green strip 
label below the dogs on the packaging, there is white bold lettering above the dogs heads, one of the other dogs is brown, above the bold white lettering is a green strip that goes along the packaging with a green semi circle over the strip
",1757135582,0.545666515827179
https://storage.googleapis.com/promptsteering/2d8cbde8-8fd9-47ef-944c-4e79ac347517.png,6168525c53bae852d954b849,"A football match is taking place at the Liberty Stadium in Swansea, Wales. The home team, Swansea City, is playing against Wigan Athletic. The score is 0-0. It is a cool autumn evening, and the stadium is about half full. The crowd is mostly made up of home supporters, who are wearing the club's red and white colors.  In the foreground, a Swansea City player, number 10, is being substituted off the pitch. He is being replaced by a teammate, number 19. The two players are shaking hands as they pass each other. The linesman is standing nearby, watching the substitution.  In the background, the rest of the Swansea City team is warming up on the pitch. The Wigan Athletic players are sitting on the bench, waiting to come on. The referee is standing in the center circle, talking to the two captains.  The image is taken from the perspective of the press box. The photographer is sitting in the front row, just above the pitch. The image is in focus and well-lit. The colors are vibrant, and the action is captured in mid-motion.",1664158688,sd3.5-large-turbo,1,https://storage.googleapis.com/promptsteering/b3f41fbf-55be-43ea-bbba-ffda103b7e50.png,"a soccer match at a stadium with many people in the crowd who are faint and blury, on the stadium there is a green grass soccer pitch",1664158688,0.43901073932647705
https://storage.googleapis.com/promptsteering/2d8cbde8-8fd9-47ef-944c-4e79ac347517.png,6168525c53bae852d954b849,"A football match is taking place at the Liberty Stadium in Swansea, Wales. The home team, Swansea City, is playing against Wigan Athletic. The score is 0-0. It is a cool autumn evening, and the stadium is about half full. The crowd is mostly made up of home supporters, who are wearing the club's red and white colors.  In the foreground, a Swansea City player, number 10, is being substituted off the pitch. He is being replaced by a teammate, number 19. The two players are shaking hands as they pass each other. The linesman is standing nearby, watching the substitution.  In the background, the rest of the Swansea City team is warming up on the pitch. The Wigan Athletic players are sitting on the bench, waiting to come on. The referee is standing in the center circle, talking to the two captains.  The image is taken from the perspective of the press box. The photographer is sitting in the front row, just above the pitch. The image is in focus and well-lit. The colors are vibrant, and the action is captured in mid-motion.",1664158688,sd3.5-large-turbo,2,https://storage.googleapis.com/promptsteering/4afd64ca-4f5d-4385-90e4-bc36dbc1d6a2.png,"a soccer match at a stadium with many people in the crowd who are faint and blurry, on the stadium there is a green grass soccer pitch with 5 people, two people in white soccer kit, two in black soccer kit and one in red and white soccer kit",1230621017,0.6058902144432068
https://storage.googleapis.com/promptsteering/2d8cbde8-8fd9-47ef-944c-4e79ac347517.png,6168525c53bae852d954b849,"A football match is taking place at the Liberty Stadium in Swansea, Wales. The home team, Swansea City, is playing against Wigan Athletic. The score is 0-0. It is a cool autumn evening, and the stadium is about half full. The crowd is mostly made up of home supporters, who are wearing the club's red and white colors.  In the foreground, a Swansea City player, number 10, is being substituted off the pitch. He is being replaced by a teammate, number 19. The two players are shaking hands as they pass each other. The linesman is standing nearby, watching the substitution.  In the background, the rest of the Swansea City team is warming up on the pitch. The Wigan Athletic players are sitting on the bench, waiting to come on. The referee is standing in the center circle, talking to the two captains.  The image is taken from the perspective of the press box. The photographer is sitting in the front row, just above the pitch. The image is in focus and well-lit. The colors are vibrant, and the action is captured in mid-motion.",1664158688,sd3.5-large-turbo,3,https://storage.googleapis.com/promptsteering/2c0546cf-8580-4ef6-b5db-462d6c19cc0f.png,"a soccer match at a stadium with many people in the crowd who are faint and blurry, on the stadium there is a green grass soccer pitch with 5 people, two people in white soccer kit, two in black soccer kit and one in red and white soccer kit, closeup of the team players
",1300304632,0.7366384863853455
https://storage.googleapis.com/promptsteering/2d8cbde8-8fd9-47ef-944c-4e79ac347517.png,6168525c53bae852d954b849,"A football match is taking place at the Liberty Stadium in Swansea, Wales. The home team, Swansea City, is playing against Wigan Athletic. The score is 0-0. It is a cool autumn evening, and the stadium is about half full. The crowd is mostly made up of home supporters, who are wearing the club's red and white colors.  In the foreground, a Swansea City player, number 10, is being substituted off the pitch. He is being replaced by a teammate, number 19. The two players are shaking hands as they pass each other. The linesman is standing nearby, watching the substitution.  In the background, the rest of the Swansea City team is warming up on the pitch. The Wigan Athletic players are sitting on the bench, waiting to come on. The referee is standing in the center circle, talking to the two captains.  The image is taken from the perspective of the press box. The photographer is sitting in the front row, just above the pitch. The image is in focus and well-lit. The colors are vibrant, and the action is captured in mid-motion.",1664158688,sd3.5-large-turbo,4,https://storage.googleapis.com/promptsteering/96b52428-06b9-42eb-afb6-ea96238b269c.png,"a soccer match at a stadium with many people in the crowd who are faint and blurry, on the stadium there is a green grass soccer pitch with 5 people, two people in white soccer kit, two in black soccer kit and one in red and white soccer kit, closeup of the team players, the players in white are facing each other , one has their back towards us and on their kit there is number 10 written
",1230621017,0.7415823936462402
https://storage.googleapis.com/promptsteering/2d8cbde8-8fd9-47ef-944c-4e79ac347517.png,6168525c53bae852d954b849,"A football match is taking place at the Liberty Stadium in Swansea, Wales. The home team, Swansea City, is playing against Wigan Athletic. The score is 0-0. It is a cool autumn evening, and the stadium is about half full. The crowd is mostly made up of home supporters, who are wearing the club's red and white colors.  In the foreground, a Swansea City player, number 10, is being substituted off the pitch. He is being replaced by a teammate, number 19. The two players are shaking hands as they pass each other. The linesman is standing nearby, watching the substitution.  In the background, the rest of the Swansea City team is warming up on the pitch. The Wigan Athletic players are sitting on the bench, waiting to come on. The referee is standing in the center circle, talking to the two captains.  The image is taken from the perspective of the press box. The photographer is sitting in the front row, just above the pitch. The image is in focus and well-lit. The colors are vibrant, and the action is captured in mid-motion.",1664158688,sd3.5-large-turbo,5,https://storage.googleapis.com/promptsteering/9c0cb4c4-363d-48fe-a902-d8080eec9580.png,"a soccer match at a stadium with many people in the crowd who are faint and blurry, on the stadium there is a green grass soccer pitch with 5 people, two people in white soccer kit, two in black soccer kit and one in red and white soccer kit, closeup of the team players, the players in white are facing each other , one has their back towards us and on their kit there is number 10 written, there are 5 payers on the green grass pitch
",1230621017,0.7329508066177368
https://storage.googleapis.com/promptsteering/a5e8ac81-2fcc-4367-b0dc-5d4d673af910.png,67ab163856e65042c535504c,"Superman holding a seemingly dead Batman in his arms. Superman is looking up towards the sky and appears to be screaming. There are several other superheroes standing behind Superman. Wonder Woman, Green Lantern, Martian Manhunter, Hawkman, Cyborg and the Flash are all present. The background shows a bright, yellow light that appears to be the source of a great energy. The sky is filled with clouds and lightning. The foreground shows a rocky landscape with large boulders. The characters are all drawn in a realistic style. Their poses suggest that they are all in a state of shock and grief.",4207189636,sd3.5-large-turbo,1,https://storage.googleapis.com/promptsteering/476aae13-bf94-4e89-ac00-efaee41cdb0d.png,Superheroes saving the world ,3448549985,0.6934309005737305
https://storage.googleapis.com/promptsteering/a5e8ac81-2fcc-4367-b0dc-5d4d673af910.png,67ab163856e65042c535504c,"Superman holding a seemingly dead Batman in his arms. Superman is looking up towards the sky and appears to be screaming. There are several other superheroes standing behind Superman. Wonder Woman, Green Lantern, Martian Manhunter, Hawkman, Cyborg and the Flash are all present. The background shows a bright, yellow light that appears to be the source of a great energy. The sky is filled with clouds and lightning. The foreground shows a rocky landscape with large boulders. The characters are all drawn in a realistic style. Their poses suggest that they are all in a state of shock and grief.",4207189636,sd3.5-large-turbo,2,https://storage.googleapis.com/promptsteering/075c0090-e855-46ef-b0e5-d5c97eee026a.png,World full of superheroes ,3448549985,0.4445211887359619
https://storage.googleapis.com/promptsteering/a5e8ac81-2fcc-4367-b0dc-5d4d673af910.png,67ab163856e65042c535504c,"Superman holding a seemingly dead Batman in his arms. Superman is looking up towards the sky and appears to be screaming. There are several other superheroes standing behind Superman. Wonder Woman, Green Lantern, Martian Manhunter, Hawkman, Cyborg and the Flash are all present. The background shows a bright, yellow light that appears to be the source of a great energy. The sky is filled with clouds and lightning. The foreground shows a rocky landscape with large boulders. The characters are all drawn in a realistic style. Their poses suggest that they are all in a state of shock and grief.",4207189636,sd3.5-large-turbo,3,https://storage.googleapis.com/promptsteering/d32de8ff-1428-403b-a0f5-9063c38169ce.png,Superman and superheroes ,3448549985,0.8702292442321777
https://storage.googleapis.com/promptsteering/a5e8ac81-2fcc-4367-b0dc-5d4d673af910.png,67ab163856e65042c535504c,"Superman holding a seemingly dead Batman in his arms. Superman is looking up towards the sky and appears to be screaming. There are several other superheroes standing behind Superman. Wonder Woman, Green Lantern, Martian Manhunter, Hawkman, Cyborg and the Flash are all present. The background shows a bright, yellow light that appears to be the source of a great energy. The sky is filled with clouds and lightning. The foreground shows a rocky landscape with large boulders. The characters are all drawn in a realistic style. Their poses suggest that they are all in a state of shock and grief.",4207189636,sd3.5-large-turbo,4,https://storage.googleapis.com/promptsteering/123a5608-0ce5-4b43-9db6-91764316843d.png,Superheroes standing together and superman leading them,4207189636,0.8176063299179077
https://storage.googleapis.com/promptsteering/a5e8ac81-2fcc-4367-b0dc-5d4d673af910.png,67ab163856e65042c535504c,"Superman holding a seemingly dead Batman in his arms. Superman is looking up towards the sky and appears to be screaming. There are several other superheroes standing behind Superman. Wonder Woman, Green Lantern, Martian Manhunter, Hawkman, Cyborg and the Flash are all present. The background shows a bright, yellow light that appears to be the source of a great energy. The sky is filled with clouds and lightning. The foreground shows a rocky landscape with large boulders. The characters are all drawn in a realistic style. Their poses suggest that they are all in a state of shock and grief.",4207189636,sd3.5-large-turbo,5,https://storage.googleapis.com/promptsteering/a60d387b-ab75-423c-ae7e-724117ee18b4.png,Superman and heroes ,3448549985,0.872772216796875
https://storage.googleapis.com/promptsteering/95281664-483c-4d79-8ffb-52c37f46d547.png,67ab163856e65042c535504c,"A stone cottage with a Cotswold stone roof and a large green lawn in front of it. There is a gravel driveway to the left of the lawn and a stone wall to the right. In the background, there are some trees. The image has a warm and inviting atmosphere.",204728088,sd3.5-large-turbo,1,https://storage.googleapis.com/promptsteering/29a5b53e-12f0-488e-be1b-89da90c07b27.png,A quite farm house,204728088,0.5818193554878235
https://storage.googleapis.com/promptsteering/95281664-483c-4d79-8ffb-52c37f46d547.png,67ab163856e65042c535504c,"A stone cottage with a Cotswold stone roof and a large green lawn in front of it. There is a gravel driveway to the left of the lawn and a stone wall to the right. In the background, there are some trees. The image has a warm and inviting atmosphere.",204728088,sd3.5-large-turbo,2,https://storage.googleapis.com/promptsteering/50462707-6281-4db4-8e99-2c2e60e63391.png,A house full of green grass,1032679500,0.5343573093414307
https://storage.googleapis.com/promptsteering/95281664-483c-4d79-8ffb-52c37f46d547.png,67ab163856e65042c535504c,"A stone cottage with a Cotswold stone roof and a large green lawn in front of it. There is a gravel driveway to the left of the lawn and a stone wall to the right. In the background, there are some trees. The image has a warm and inviting atmosphere.",204728088,sd3.5-large-turbo,3,https://storage.googleapis.com/promptsteering/daceda25-9726-413b-beb0-0d459e93e63b.png,A very quite house with green grass,1032679500,0.6604087948799133
https://storage.googleapis.com/promptsteering/95281664-483c-4d79-8ffb-52c37f46d547.png,67ab163856e65042c535504c,"A stone cottage with a Cotswold stone roof and a large green lawn in front of it. There is a gravel driveway to the left of the lawn and a stone wall to the right. In the background, there are some trees. The image has a warm and inviting atmosphere.",204728088,sd3.5-large-turbo,4,https://storage.googleapis.com/promptsteering/ca238b57-a44b-4f53-9dbd-49ec31f39edf.png,A house full of tress and green grass,3546873089,0.6255826950073242
https://storage.googleapis.com/promptsteering/95281664-483c-4d79-8ffb-52c37f46d547.png,67ab163856e65042c535504c,"A stone cottage with a Cotswold stone roof and a large green lawn in front of it. There is a gravel driveway to the left of the lawn and a stone wall to the right. In the background, there are some trees. The image has a warm and inviting atmosphere.",204728088,sd3.5-large-turbo,5,https://storage.googleapis.com/promptsteering/2c6440b9-0dfb-4df2-a8cf-2536e098011c.png,A quite farm house with tress,204728088,0.6291539669036865
https://storage.googleapis.com/promptsteering/46713709-740c-49c1-a22f-8315d7867b21.png,5ea30b8e6c3ed825c2a3d518,a silver carabiner with a spring-loaded gate. The carabiner is shown in profile.,2805915905,sd3.5-large-turbo,1,https://storage.googleapis.com/promptsteering/a8faca12-1756-47b5-8324-b12ece3248cb.png,"A single metal strap is laid on a light grey background, lit from above. It has a clean silver, metallic texture.",1886722920,0.3562968969345093
https://storage.googleapis.com/promptsteering/46713709-740c-49c1-a22f-8315d7867b21.png,5ea30b8e6c3ed825c2a3d518,a silver carabiner with a spring-loaded gate. The carabiner is shown in profile.,2805915905,sd3.5-large-turbo,2,https://storage.googleapis.com/promptsteering/e83dfbac-ba40-4852-9151-931b6ee00401.png,"A single mountaneering metal clasp is laid on a light grey background, lit from above. It has a clean silver, metallic texture.",1151309415,0.5453949570655823
https://storage.googleapis.com/promptsteering/46713709-740c-49c1-a22f-8315d7867b21.png,5ea30b8e6c3ed825c2a3d518,a silver carabiner with a spring-loaded gate. The carabiner is shown in profile.,2805915905,sd3.5-large-turbo,3,https://storage.googleapis.com/promptsteering/eddc6887-2644-4663-a5bc-f408cf944512.png,"A single safety strap is laid on a light grey background, lit from above. Tiny ridges on its left side. It has a clean silver, metallic texture.",2805915905,0.4194279909133911
https://storage.googleapis.com/promptsteering/46713709-740c-49c1-a22f-8315d7867b21.png,5ea30b8e6c3ed825c2a3d518,a silver carabiner with a spring-loaded gate. The carabiner is shown in profile.,2805915905,sd3.5-large-turbo,4,https://storage.googleapis.com/promptsteering/fb274024-f6fe-49f5-b37f-76c92c1c7562.png,"A single mounteneering safety strap clasp is laid on a light grey background, lit from above. Tiny ridges on its left side. It has a clean silver, metallic texture.",2805915905,0.4478285312652588
https://storage.googleapis.com/promptsteering/46713709-740c-49c1-a22f-8315d7867b21.png,5ea30b8e6c3ed825c2a3d518,a silver carabiner with a spring-loaded gate. The carabiner is shown in profile.,2805915905,sd3.5-large-turbo,5,https://storage.googleapis.com/promptsteering/137b0514-0e17-48bb-840d-39d04e7f1d02.png,"A single steel mounteneering safety strap clasp hook is laid on a light grey background, lit from above. Tiny ridges on its left side. It has a clean silver, metallic texture.",2805915905,0.8208094239234924
https://storage.googleapis.com/promptsteering/2e799802-6319-4536-b801-90fa72d31a68.png,5ea30b8e6c3ed825c2a3d518,A house in the middle surrounded by palm trees and other greenery. The house is white with a grey roof. The front yard has green grass and a few palm trees. The image is in a realistic style. The image is taken from a slightly elevated angle.,933939445,sd3.5-large-turbo,1,https://storage.googleapis.com/promptsteering/51aaa43c-935b-4c88-ba94-7dc6412d447b.png,A white house is in the distance with a porch. A brown straight clean dirt road leads up to it laid on a very short and clean green grass field. There are dark green jungle plants around the house. There are palm trees on the sides. The sky is completely white.,1527688735,0.6604490876197815
https://storage.googleapis.com/promptsteering/2e799802-6319-4536-b801-90fa72d31a68.png,5ea30b8e6c3ed825c2a3d518,A house in the middle surrounded by palm trees and other greenery. The house is white with a grey roof. The front yard has green grass and a few palm trees. The image is in a realistic style. The image is taken from a slightly elevated angle.,933939445,sd3.5-large-turbo,2,https://storage.googleapis.com/promptsteering/7d223855-5856-4742-96a3-18d19ac48a27.png,A white house is in the distance with a porch. A brown straight clean dirt road with a checkered pattern leads up to it laid on a very short and clean green grass field. There are dark green jungle plants around the house. There are palm trees on the sides. The sky is completely white. The image has a simplified tone.,2068797266,0.6357628703117371
https://storage.googleapis.com/promptsteering/2e799802-6319-4536-b801-90fa72d31a68.png,5ea30b8e6c3ed825c2a3d518,A house in the middle surrounded by palm trees and other greenery. The house is white with a grey roof. The front yard has green grass and a few palm trees. The image is in a realistic style. The image is taken from a slightly elevated angle.,933939445,sd3.5-large-turbo,3,https://storage.googleapis.com/promptsteering/a6d65dcd-9470-48f7-b95f-8d4da10e81cf.png,A white house is in the distance with a porch. A brown straight clean dirt road with a checkered pattern leads up to it laid on a very short and clean green grass field. There are dark green tall jungle plants and trees around the house. Some of them cover the left side of the house. There are palm trees on the sides. The sky is completely white. ,2068797266,0.7205594778060913
https://storage.googleapis.com/promptsteering/2e799802-6319-4536-b801-90fa72d31a68.png,5ea30b8e6c3ed825c2a3d518,A house in the middle surrounded by palm trees and other greenery. The house is white with a grey roof. The front yard has green grass and a few palm trees. The image is in a realistic style. The image is taken from a slightly elevated angle.,933939445,sd3.5-large-turbo,4,https://storage.googleapis.com/promptsteering/878fb0c0-4618-4ef4-b7a5-29a3ec0b77c2.png,A white house is in the distance with a porch. There is an entrance roof. A brown straight clean dirt road with a checkered pattern leads up to it laid on a very short and clean green grass field. There are dark green tall jungle plants and trees around the house. Some of them cover the left side of the house. There are palm trees on the sides. The sky is completely white. ,2068797266,0.713607668876648
https://storage.googleapis.com/promptsteering/2e799802-6319-4536-b801-90fa72d31a68.png,5ea30b8e6c3ed825c2a3d518,A house in the middle surrounded by palm trees and other greenery. The house is white with a grey roof. The front yard has green grass and a few palm trees. The image is in a realistic style. The image is taken from a slightly elevated angle.,933939445,sd3.5-large-turbo,5,https://storage.googleapis.com/promptsteering/f69745bf-72c0-4713-a088-8481be1eae58.png,"A white house is in the distance with a porch. There is an entrance roof. A light brown, narrow, straight clean dirt road with a checkered pattern leads up to it laid on a very short and clean green grass field. There are dark green tall jungle plants and trees around the house. Some of them cover the left side of the house. There are palm trees on the sides sparsely. The sky is completely white. ",2068797266,0.7948529720306396
https://storage.googleapis.com/promptsteering/95281664-483c-4d79-8ffb-52c37f46d547.png,5f3172eea47594017768b6f5,"A stone cottage with a Cotswold stone roof and a large green lawn in front of it. There is a gravel driveway to the left of the lawn and a stone wall to the right. In the background, there are some trees. The image has a warm and inviting atmosphere.",204728088,sd3.5-large-turbo,1,https://storage.googleapis.com/promptsteering/3fb925ff-1e4d-4436-9c1a-834db4f3d337.png,"A stone chalet farmhouse with a pitched door on the left of its face and three windows to its right, and a black roof at the back of the picture. In front, there is a small curving driveway to the left and a mowed green lawn on the right. In the background there are trees, and blue sky and there is a stone wall on the right.",285426913,0.7292140126228333
https://storage.googleapis.com/promptsteering/95281664-483c-4d79-8ffb-52c37f46d547.png,5f3172eea47594017768b6f5,"A stone cottage with a Cotswold stone roof and a large green lawn in front of it. There is a gravel driveway to the left of the lawn and a stone wall to the right. In the background, there are some trees. The image has a warm and inviting atmosphere.",204728088,sd3.5-large-turbo,2,https://storage.googleapis.com/promptsteering/4cf6ae5f-4321-4d5b-9a39-f2f522c6bd68.png,"A stone chalet farmhouse with a pitched door on the left of its face and three windows to the right of the facade, and a black roof at the back of the picture. In front, there is a small curving driveway to the left and a mowed green lawn on the right. In the background there are trees, and blue sky and there is a stone wall on the right.",3632562876,0.646392285823822
https://storage.googleapis.com/promptsteering/95281664-483c-4d79-8ffb-52c37f46d547.png,5f3172eea47594017768b6f5,"A stone cottage with a Cotswold stone roof and a large green lawn in front of it. There is a gravel driveway to the left of the lawn and a stone wall to the right. In the background, there are some trees. The image has a warm and inviting atmosphere.",204728088,sd3.5-large-turbo,3,https://storage.googleapis.com/promptsteering/e8d64ae7-275a-4b16-b165-005f19104e1d.png,"A stone chalet farmhouse with a pitched door to the left of its facade and three windows to the right of the facade, and a black roof at the back of the picture. In front, there is a small curving driveway to the left and a mowed green lawn on the right. In the background there are trees, and blue sky and there is a stone wall on the right.",204728088,0.8022845387458801
https://storage.googleapis.com/promptsteering/95281664-483c-4d79-8ffb-52c37f46d547.png,5f3172eea47594017768b6f5,"A stone cottage with a Cotswold stone roof and a large green lawn in front of it. There is a gravel driveway to the left of the lawn and a stone wall to the right. In the background, there are some trees. The image has a warm and inviting atmosphere.",204728088,sd3.5-large-turbo,4,https://storage.googleapis.com/promptsteering/af40d67b-b909-475a-b822-aef076c4fdd8.png,"A stone chalet farmhouse with a pitched door to the left of its facade and three windows to the right of the facade, and a black roof at the back of the picture. In front, there is a small curving driveway to the left and a mowed green lawn on the right. In the background there are trees, and blue sky and there is a stone wall on the right. The windows and door have a brown trim.",3632562876,0.6196204423904419
https://storage.googleapis.com/promptsteering/95281664-483c-4d79-8ffb-52c37f46d547.png,5f3172eea47594017768b6f5,"A stone cottage with a Cotswold stone roof and a large green lawn in front of it. There is a gravel driveway to the left of the lawn and a stone wall to the right. In the background, there are some trees. The image has a warm and inviting atmosphere.",204728088,sd3.5-large-turbo,5,https://storage.googleapis.com/promptsteering/721aeea8-35c7-4a04-813d-3aab54628772.png,"A stone chalet farmhouse with a pitched door to the left of its facade and three windows to the right of the facade, and a black roof at the back of the picture. In front, there is a small curving driveway to the left and a mowed green lawn on the right. In the background there are trees, and blue sky and there is a stone wall on the right. ",3632562876,0.6697402000427246
https://storage.googleapis.com/promptsteering/187b9ca8-dc76-427d-a319-7bc95fb96c8c.png,5f3172eea47594017768b6f5,"a woodblock print in the ukiyo-e style. It is depicting a rough sea with three small boats with people in them. The boats are being tossed by large, crashing waves. One boat may be capsizing due to the force of the sea. Each boat contains two to three people. One person in the boats is wearing a conical hat. The boats are blue and black. The sea is depicted by black and white waves with touches of blue. The background of the image is white, except for where the waves are crashing, which is depicted by light blue.",282555328,sd3.5-large-turbo,1,https://storage.googleapis.com/promptsteering/e9044ed5-5512-45bc-9912-df8604ed4d62.png,Image in the style of Hokusai. The image is of the sea. In the centre of the image are three small sailboats. The left and right boat have one visible sailor in who is wearing a conical hat. The waves are dark blue with the tide breaking in white.,282555328,0.6515001058578491
https://storage.googleapis.com/promptsteering/187b9ca8-dc76-427d-a319-7bc95fb96c8c.png,5f3172eea47594017768b6f5,"a woodblock print in the ukiyo-e style. It is depicting a rough sea with three small boats with people in them. The boats are being tossed by large, crashing waves. One boat may be capsizing due to the force of the sea. Each boat contains two to three people. One person in the boats is wearing a conical hat. The boats are blue and black. The sea is depicted by black and white waves with touches of blue. The background of the image is white, except for where the waves are crashing, which is depicted by light blue.",282555328,sd3.5-large-turbo,2,https://storage.googleapis.com/promptsteering/0424702c-4f8b-41c8-ab8d-ccf6f4757bd9.png,Image in the style of Hokusai. The image is of the sea. In the centre of the image are three small gondola style boats with sails. The left and right boat have one visible sailor in who is wearing a conical hat. The waves are dark blue with the tide breaking in white.,282555328,0.644033670425415
https://storage.googleapis.com/promptsteering/187b9ca8-dc76-427d-a319-7bc95fb96c8c.png,5f3172eea47594017768b6f5,"a woodblock print in the ukiyo-e style. It is depicting a rough sea with three small boats with people in them. The boats are being tossed by large, crashing waves. One boat may be capsizing due to the force of the sea. Each boat contains two to three people. One person in the boats is wearing a conical hat. The boats are blue and black. The sea is depicted by black and white waves with touches of blue. The background of the image is white, except for where the waves are crashing, which is depicted by light blue.",282555328,sd3.5-large-turbo,3,https://storage.googleapis.com/promptsteering/efefc970-a33d-4ee6-a8a8-2b393e1a08d3.png,Image in the style of Hokusai. The image is of the sea. In the centre of the image are three small gondola style boats with  short sails across their front. The left and right boat have one visible sailor in who is wearing a conical hat. The waves are dark blue with the tide breaking in white. The boats are coloured in shades of brown. There is a small island visible in the background to the right. There is japanese text running down both sides of the image.,282555328,0.7200912833213806
https://storage.googleapis.com/promptsteering/187b9ca8-dc76-427d-a319-7bc95fb96c8c.png,5f3172eea47594017768b6f5,"a woodblock print in the ukiyo-e style. It is depicting a rough sea with three small boats with people in them. The boats are being tossed by large, crashing waves. One boat may be capsizing due to the force of the sea. Each boat contains two to three people. One person in the boats is wearing a conical hat. The boats are blue and black. The sea is depicted by black and white waves with touches of blue. The background of the image is white, except for where the waves are crashing, which is depicted by light blue.",282555328,sd3.5-large-turbo,4,https://storage.googleapis.com/promptsteering/197b0f75-ccca-47ca-b063-540784c1d005.png,"Image in the style of Hokusai. The image is of the sea. In the centre of the image are three small gondola style boats pointing towards the viewer, with short sails across their front. The left and right boat have one visible sailor in who is wearing a conical hat. The waves are dark blue with the tide breaking in white. The boats are coloured in shades of brown. There is a small island visible in the background to the right. There is japanese text running down both sides of the image.",55752185,0.7758671045303345
